"告警发生日期","电站id","告警id","告警设备","告警名称","告警开始时间","告警结束时间"
"2025-12-02","287","8e980e79-90a6-4729-ac9c-a58871150967","lc","LC控制通信丢失","2/12/2025 08:41:55","2/12/2025 08:42:49"
"2025-12-02","287","adda6d13-5476-479a-96a7-08760d91b1bb","pcs","紧急停机","2/12/2025 08:42:45","2/12/2025 08:42:58"
"2025-12-02","287","19b33405-4a53-4cca-af9d-65cb906e9d56","pcs","LC通信连接超时","2/12/2025 08:42:45","2/12/2025 08:42:46"
"2025-12-02","287","27b4a795-662b-4743-a21a-08ab1e3255c4","lc","LC控制通信丢失","2/12/2025 08:43:20","2/12/2025 09:02:29"
"2025-12-02","287","475ae5af-f7e4-41a1-a797-a8c806255ca6","lc","LC控制通信丢失","2/12/2025 08:43:20","2/12/2025 09:02:30"
"2025-12-02","287","9ccfe342-0c9e-4fe3-ac79-1b1cbe035546","ems","高压电表数据 udp 广播接收超时异常","2/12/2025 09:01:37","2/12/2025 09:02:30"
"2025-12-02","287","f8edd1de-e045-4f3a-9803-8cef4bb01bc6","ems","4G模组挂载丢失","2/12/2025 09:02:38","2/12/2025 09:04:13"
"2025-12-02","287","b6d17713-0127-4962-b14a-746328724928","lc","LC控制通信丢失","2/12/2025 09:02:59","2/12/2025 09:17:44"
"2025-12-02","287","b16259f3-bad4-41cb-b53c-daa661523aa8","lc","LC控制通信丢失","2/12/2025 09:03:00","2/12/2025 09:17:45"
"2025-12-02","287","7bacd8cc-a486-4cc9-b880-2ee1ba230f0d","lc","LC控制通信丢失","2/12/2025 09:02:58","2/12/2025 09:17:43"
"2025-12-02","287","229ade18-03ae-4e58-9cae-a22630dc7368","lc","LC控制通信丢失","2/12/2025 09:03:01","2/12/2025 09:17:46"
"2025-12-02","287","ad525319-c44f-42bd-bd13-b8bd0021cfe0","ems","高压电表数据 udp 广播接收超时异常","2/12/2025 09:16:56","2/12/2025 09:17:48"
"2025-12-02","287","07755611-8bf3-499a-a983-cb78084476ce","ems","4G模组挂载丢失","2/12/2025 09:17:55","2/12/2025 09:19:30"
"2025-12-02","287","d909437b-f68d-437d-b3bb-f23b2abcd63f","lc","LC控制通信丢失","2/12/2025 09:18:16","3/12/2025 06:31:23"
"2025-12-02","287","de6a68b7-3489-4c32-a1e7-383908cbcf7f","lc","LC控制通信丢失","2/12/2025 09:18:17","3/12/2025 06:31:25"
"2025-12-02","287","fb38b8fa-6ecc-46ec-aa29-1a1ba4a55a31","lc","LC控制通信丢失","2/12/2025 09:18:17","3/12/2025 06:31:24"
"2025-12-02","287","f225a067-8bdb-4728-a407-777388927558","lc","LC控制通信丢失","2/12/2025 09:18:18","3/12/2025 06:31:26"
"2025-12-02","287","f1a71073-eb93-4857-9fdf-bf7eaa2ea67e","pcs","紧急停机","2/12/2025 12:09:23","2/12/2025 12:09:39"
"2025-12-02","287","e1c5eae4-5ccc-427a-950e-86f8f2ffc39d","lc","LC控制通信丢失","2/12/2025 12:09:32","3/12/2025 06:31:32"
"2025-12-02","287","e039ca88-d226-453c-bb37-0224dc623a15","lc","LC控制通信丢失","2/12/2025 12:09:32","2/12/2025 12:09:40"
"2025-12-02","287","a8b7168f-d1e7-440e-bbd7-5b8bea7825de","lc","LC控制通信丢失","2/12/2025 12:09:32","2/12/2025 12:09:41"
"2025-12-02","287","e503557b-c9bd-420c-85b8-d92030195318","lc","LC控制通信丢失","2/12/2025 12:09:32","2/12/2025 12:09:42"
"2025-12-02","287","a61914b6-f572-4f2a-aaff-a7e8e799fdb8","pcs","直流输入欠压","2/12/2025 12:09:39","2/12/2025 12:09:53"
"2025-12-02","287","ab85b425-f9cb-4232-94a3-3d2fef192c2a","pcs","交流母线欠频","2/12/2025 12:09:40","2/12/2025 12:09:53"
"2025-12-02","287","eb10740a-b9d8-4aea-a5fc-4d858f43fd16","pcs","交流母线欠压","2/12/2025 12:09:40","2/12/2025 12:09:53"
"2025-12-02","287","c5f09b85-d8c2-44e6-8a32-d5be31adcd0b","lc","QF2（电池簇）反馈","2/12/2025 12:09:40","2/12/2025 12:09:53"
"2025-12-02","287","f726b55f-f2cd-4d36-b414-8fcdca309b3c","lc","QF1（电网）反馈","2/12/2025 12:09:41","2/12/2025 12:09:53"
"2025-12-02","287","3b6bb1e7-12da-425b-bbd6-04fdfa25dead","pcs","辅助电源故障1","2/12/2025 12:09:41","2/12/2025 12:09:53"
"2025-12-02","287","b8298b60-7cf4-4f52-af83-717ec54e078f","lc","LC控制通信丢失","2/12/2025 12:09:51","3/12/2025 06:31:33"
"2025-12-02","287","18c0d59f-3569-4b8e-9a0e-659b1966e58e","pcs","直流输入欠压","2/12/2025 12:09:55","2/12/2025 12:10:05"
"2025-12-02","287","dbbd1037-8c1e-483e-ac03-f54dd5438f6a","lc","QF2（电池簇）反馈","2/12/2025 12:09:56","2/12/2025 12:10:05"
"2025-12-02","287","790b74b3-d27b-4055-9f0d-709825e8d63b","pcs","交流母线欠频","2/12/2025 12:09:56","2/12/2025 12:10:05"
"2025-12-02","287","2332d5db-774b-4b4e-a6ab-56837ec22716","lc","QF1（电网）反馈","2/12/2025 12:09:56","2/12/2025 12:10:06"
"2025-12-02","287","0fbcf482-6e95-4a9c-a313-18df15205a1a","pcs","交流母线欠压","2/12/2025 12:09:56","2/12/2025 12:10:05"
"2025-12-02","287","0fd2d880-6b67-4d3f-9b19-e294d4f16078","pcs","辅助电源故障1","2/12/2025 12:09:56","2/12/2025 12:10:05"
"2025-12-02","287","a6e97043-8072-4928-ab4b-b59c0666c2b2","lc","LC控制通信丢失","2/12/2025 12:10:06","3/12/2025 06:31:34"
"2025-12-02","287","ef2d22b6-0eb3-4295-a544-f0b875d4181f","pcs","交流母线欠频","2/12/2025 12:10:11","2/12/2025 12:10:20"
"2025-12-02","287","6e0e1c9b-75d1-4013-8251-b42d7589c1c4","lc","QF2（电池簇）反馈","2/12/2025 12:10:11","2/12/2025 12:10:20"
"2025-12-02","287","51ce9202-9a60-415a-a644-49898080e12c","pcs","交流母线欠压","2/12/2025 12:10:11","2/12/2025 12:10:20"
"2025-12-02","287","17a99657-7784-4884-947e-0e023ae81462","pcs","直流输入欠压","2/12/2025 12:10:11","2/12/2025 12:10:20"
"2025-12-02","287","7edc4fe4-c96f-4b11-b201-1c9221bdc166","pcs","辅助电源故障1","2/12/2025 12:10:12","2/12/2025 12:10:20"
"2025-12-02","287","1e1eb7da-5185-4f8a-86c1-9c664bc872f0","lc","QF1（电网）反馈","2/12/2025 12:10:11","2/12/2025 12:10:20"
"2025-12-02","287","fb90974b-49dd-4e45-bccf-090c9ad25d58","lc","LC控制通信丢失","2/12/2025 12:10:21","3/12/2025 06:31:35"
"2025-12-02","287","5f9b81cb-c18c-4bf0-8f59-6d81a6fd2f30","ems","高压电表数据 udp 广播接收超时异常","2/12/2025 12:11:48","3/12/2025 06:31:36"
"2025-12-03","287","87e1c5d3-7944-4106-8861-85e5725f203e","ems","4G模组挂载丢失","3/12/2025 06:31:43","3/12/2025 06:33:18"
"2025-12-03","287","ab218091-5488-4df3-b328-ef668cdb36eb","lc","LC控制通信丢失","3/12/2025 06:32:06","3/12/2025 06:34:27"
"2025-12-03","287","f285a941-bb3e-4eb4-b66a-0ed1915b1384","lc","LC控制通信丢失","3/12/2025 06:32:04","3/12/2025 06:34:40"
"2025-12-03","287","78ae8ea4-9f11-4a51-8c84-110d0577e4e5","lc","LC控制通信丢失","3/12/2025 06:32:05","3/12/2025 06:35:08"
"2025-12-03","287","8bd8ebc4-e2f4-494f-886e-eab1741a6267","lc","LC控制通信丢失","3/12/2025 06:32:06","3/12/2025 06:35:27"
"2025-12-03","287","98bc1198-f3b4-4d04-b8c2-dd7e5e147964","ems","4G模组挂载丢失","3/12/2025 06:31:34","3/12/2025 06:33:09"
"2025-12-03","287","ddae7abf-2be1-496f-857f-57cf00361338","lc","LC控制通信丢失","3/12/2025 06:31:57","3/12/2025 06:33:21"
"2025-12-03","287","18824258-22ae-4a46-bacf-149af0b75661","lc","LC控制通信丢失","3/12/2025 06:31:57","3/12/2025 06:33:37"
"2025-12-03","287","f59a5bca-5cb5-4276-8e1e-0fcd57b6f65a","lc","LC控制通信丢失","3/12/2025 06:31:56","3/12/2025 06:44:26"
"2025-12-03","287","bfd36863-1997-43cb-a180-e2ff2a759e69","lc","LC控制通信丢失","3/12/2025 06:31:58","3/12/2025 06:44:27"
"2025-12-03","287","81006fcc-b0f9-4760-ba34-89891086b531","pcs","PCS通讯丢失","3/12/2025 06:33:24","3/12/2025 06:33:29"
"2025-12-03","287","3650697b-ce92-4b84-9723-cb581910e845","pcs","DSP参数设置不匹配","3/12/2025 06:33:28","3/12/2025 06:44:24"
"2025-12-03","287","5098a5e2-7455-4462-af73-9e4f89cfaccc","pcs","PCS通讯丢失","3/12/2025 06:33:39","3/12/2025 06:44:23"
"2025-12-03","287","02b33dcb-e521-41f9-8195-22e7e23eb2bb","lc","LC控制通信丢失","3/12/2025 06:33:40","3/12/2025 06:44:24"
"2025-12-03","287","66433b6d-6f5b-4c9d-846f-8cd54f8afcbd","lc","LC控制通信丢失","3/12/2025 06:33:47","3/12/2025 06:44:25"
"2025-12-03","287","fe022395-be07-4e51-bf77-1a73fb717e5f","pcs","PCS通讯丢失","3/12/2025 06:34:28","3/12/2025 06:34:32"
"2025-12-03","287","fb6a7270-5685-4eb8-926e-6525fff7f8bb","pcs","DSP参数设置不匹配","3/12/2025 06:34:31","3/12/2025 06:35:01"
"2025-12-03","287","81714f53-c393-4a08-9c90-74685695fc41","pcs","PCS通讯丢失","3/12/2025 06:34:42","3/12/2025 06:34:47"
"2025-12-03","287","5abe4de6-29b0-4651-8352-be2cf3e15fcb","pcs","DSP参数设置不匹配","3/12/2025 06:34:45","3/12/2025 06:35:17"
"2025-12-03","287","45297fca-bd07-490e-9125-f6b8c52ba9c1","pcs","PCS通讯丢失","3/12/2025 06:35:10","3/12/2025 06:35:14"
"2025-12-03","287","01df40a9-e1ad-4e56-9a12-5aa013459386","pcs","DSP参数设置不匹配","3/12/2025 06:35:13","3/12/2025 06:35:43"
"2025-12-03","287","c13898ad-3048-45ef-af0c-ad6cefed6b6d","pcs","PCS通讯丢失","3/12/2025 06:35:29","3/12/2025 06:35:35"
"2025-12-03","287","ee80c353-b52b-41c9-85b8-8a6c4bd42229","pcs","DSP参数设置不匹配","3/12/2025 06:35:33","3/12/2025 06:36:04"
"2025-12-03","287","16eca4b7-a5a7-47c7-8bd6-21b1ffde96be","ems","4G模组挂载丢失","3/12/2025 06:40:17","3/12/2025 06:41:52"
"2025-12-03","287","5f72fb03-3dd3-4894-a7d0-2ceb29c20c04","pcs","DSP参数设置不匹配","3/12/2025 06:34:03","3/12/2025 06:34:32"
"2025-12-03","287","3b4498c5-a119-4a61-92be-3cdefb7a0123","pcs","PCS通讯丢失","3/12/2025 06:33:59","3/12/2025 06:34:03"
"2025-12-03","287","7f510093-23b8-4003-9ea9-d1b2060c0ecb","pcs","DSP参数设置不匹配","3/12/2025 06:33:55","3/12/2025 06:34:24"
"2025-12-03","287","bad44fc8-47bd-476c-ab69-b989b3578032","pcs","PCS通讯丢失","3/12/2025 06:33:51","3/12/2025 06:33:55"
"2025-12-04","205","3e9a884c-93e2-4e38-b769-311d57bf1763","lc","LC采集通讯丢失","4/12/2025 01:15:55","4/12/2025 01:16:08"
"2025-12-04","205","7b77e8cf-3939-4965-a4e8-769b58cd7515","lc","LC控制通信丢失","4/12/2025 01:15:55","4/12/2025 01:16:09"
"2025-12-04","205","510258dd-af75-4f2c-8c01-5b05c4e9abaf","lc","LC采集通讯丢失","4/12/2025 01:15:55","4/12/2025 01:16:12"
"2025-12-04","205","18b74e7b-488d-48c7-8455-8bb52c526000","lc","LC采集通讯丢失","4/12/2025 01:15:55","4/12/2025 01:16:14"
"2025-12-04","205","5096f6ba-d106-4332-ab06-24ad96af8fee","lc","LC控制通信丢失","4/12/2025 01:15:55","4/12/2025 01:16:10"
"2025-12-04","205","26d46661-5493-4f1e-a690-a67ad7ba48cf","lc","LC采集通讯丢失","4/12/2025 01:15:55","4/12/2025 01:16:11"
"2025-12-04","205","432b272b-b809-4b6d-86be-d9dc9f4100d5","lc","LC控制通信丢失","4/12/2025 01:15:55","4/12/2025 01:16:13"
"2025-12-04","205","11b4e810-3014-47b7-8975-eed84eca193a","lc","LC控制通信丢失","4/12/2025 01:15:55","4/12/2025 01:16:15"
"2025-12-04","205","593b0d51-6157-4d8e-af4b-172334de38cd","lc","LC采集通讯丢失","4/12/2025 01:16:20","4/12/2025 01:16:25"
"2025-12-04","287","53da2ced-42be-4f28-8394-5388043b6b69","lc","LC控制通信丢失","4/12/2025 06:57:14","4/12/2025 06:57:38"
"2025-12-04","287","c4d9f3b0-a970-42a5-8cb6-a216585a87ca","lc","LC控制通信丢失","4/12/2025 07:00:13","4/12/2025 07:01:40"
"2025-12-04","287","79383615-f865-4226-9d08-4e41e683c106","lc","LC控制通信丢失","4/12/2025 07:00:13","4/12/2025 07:00:21"
"2025-12-04","287","ce9a109d-206f-4489-bc26-760cc667e54d","lc","LC控制通信丢失","4/12/2025 07:01:45","4/12/2025 07:01:50"
"2025-12-04","287","fce8f4f6-9dcd-4fb1-9eb4-444a27889a2b","lc","LC控制通信丢失","4/12/2025 07:01:45","4/12/2025 07:01:51"
"2025-12-04","287","682bbaf8-bc09-4955-a619-9b956dc2ea14","lc","LC控制通信丢失","4/12/2025 07:01:45","4/12/2025 07:01:52"
"2025-12-04","287","b5a09f6a-2735-4e2a-9665-5e05c43e2643","lc","LC控制通信丢失","4/12/2025 07:01:45","4/12/2025 07:07:19"
"2025-12-04","287","b4132217-22e2-4f6e-8381-c3e9c506df38","lc","LC控制通信丢失","4/12/2025 07:04:03","4/12/2025 07:06:53"
"2025-12-04","287","85997d44-4ca4-4133-8b81-e02ed4331f6d","lc","LC控制通信丢失","4/12/2025 07:04:03","4/12/2025 07:07:20"
"2025-12-04","287","1c0b4a20-83b5-4c6e-a778-1255fb835a48","lc","LC控制通信丢失","4/12/2025 07:06:58","4/12/2025 07:07:03"
"2025-12-04","287","8caecd7d-8ef7-4f9c-bc6b-65e254c0c0c5","lc","LC控制通信丢失","4/12/2025 07:06:58","4/12/2025 07:07:04"
"2025-12-04","287","1a8f3a7b-ea95-46f9-be14-8ff086783d47","lc","LC控制通信丢失","4/12/2025 07:08:09","4/12/2025 07:18:40"
"2025-12-04","287","e385b6a9-6aee-45af-a628-7d8006f355ef","lc","LC控制通信丢失","4/12/2025 07:08:08","4/12/2025 07:08:15"
"2025-12-04","287","53cd66fd-2a01-4fe9-b5d2-05ed37b8b66f","lc","LC控制通信丢失","4/12/2025 07:08:08","4/12/2025 07:08:16"
"2025-12-04","287","c3a89097-cf98-499c-82b4-f7b4acb13078","lc","LC控制通信丢失","4/12/2025 07:08:08","4/12/2025 07:08:17"
"2025-12-04","287","9f0cd981-4e6b-4606-a5ab-f257661cbba1","ems","高压电表数据 udp 广播接收超时异常","4/12/2025 07:09:24","4/12/2025 07:18:41"
"2025-12-04","287","bd4047b6-225e-48f9-a944-03a9b0bbe4f2","ems","4G模组挂载丢失","4/12/2025 07:18:48","4/12/2025 07:20:25"
"2025-12-04","287","3683560b-742f-4530-9526-0d7cee1b8783","pcs","交流母线欠频","4/12/2025 07:10:18","4/12/2025 07:20:08"
"2025-12-04","287","03b6cb38-dd3b-43cb-9909-e5645b56914f","pcs","交流母线欠频","4/12/2025 07:10:19","4/12/2025 07:20:09"
"2025-12-04","287","7342c49f-6527-4fbd-ba8f-77fd164fbfa2","pcs","交流母线欠频","4/12/2025 07:10:21","4/12/2025 07:20:07"
"2025-12-04","287","967f4abf-2cdc-4038-bb09-54689e6eb295","pcs","交流母线欠压","4/12/2025 07:10:10","4/12/2025 07:20:04"
"2025-12-04","287","8243b419-dc17-481c-af8a-13cf3c27cbc1","pcs","交流母线欠压","4/12/2025 07:10:11","4/12/2025 07:20:06"
"2025-12-04","287","e08a1586-0981-4880-b9ba-0e58745149ab","pcs","交流母线欠压","4/12/2025 07:10:13","4/12/2025 07:20:05"
"2025-12-04","287","3659b1f3-5236-47a3-8fe4-57365f3058c8","pcs","交流母线欠频","4/12/2025 07:10:19","4/12/2025 07:20:09"
"2025-12-04","287","9ec64732-892a-461e-ac31-cf30139a30ba","pcs","交流母线欠压","4/12/2025 07:10:11","4/12/2025 07:20:07"
"2025-12-04","287","4758fb71-22ff-4f7f-bca9-99b91d433c52","ems","高压电表数据 udp 广播接收超时异常","4/12/2025 07:18:41","4/12/2025 07:19:11"
"2025-12-04","287","bd6c5f87-e49f-4b0b-96d5-daede97b2f40","pcs","交流母线欠频","4/12/2025 07:09:54","4/12/2025 07:19:55"
"2025-12-04","287","eb322209-8247-453d-b2e2-02005e30568e","pcs","交流母线欠压","4/12/2025 07:09:46","4/12/2025 07:19:52"
"2025-12-04","287","f656e945-6d1b-473f-ac67-46b0de0db476","pcs","交流母线欠频","4/12/2025 07:09:54","4/12/2025 07:19:56"
"2025-12-04","287","3eee340a-2827-43ca-8462-c2e5bb4ca796","pcs","交流母线欠压","4/12/2025 07:09:46","4/12/2025 07:19:55"
"2025-12-04","287","bee11bf5-d9a7-4963-b3cb-c18a75cc809c","pcs","交流母线欠频","4/12/2025 07:10:02","4/12/2025 07:19:56"
"2025-12-04","287","a4fb6c78-ce61-43c0-9857-85114994243b","pcs","交流母线欠压","4/12/2025 07:09:54","4/12/2025 07:19:54"
"2025-12-04","287","eea54f75-144f-4bdc-8398-84471c0ad9cf","ems","4G模组挂载丢失","4/12/2025 07:19:16","4/12/2025 07:20:18"
"2025-12-04","287","d05c7df6-351a-4400-9378-5e0ef3283c0b","pcs","交流母线欠频","4/12/2025 07:09:54","4/12/2025 07:19:55"
"2025-12-04","287","ccfc2592-a13a-412c-b963-37141a35d572","pcs","交流母线欠压","4/12/2025 07:09:46","4/12/2025 07:19:53"
"2025-12-04","287","2adcf08e-6705-4b5d-bae4-7259dd659f55","lc","LC控制通信丢失","4/12/2025 07:20:36","4/12/2025 07:20:45"
"2025-12-04","287","d9b97de1-4b11-4a63-adf4-78e363a8ab2d","lc","LC控制通信丢失","4/12/2025 07:20:36","4/12/2025 07:22:58"
"2025-12-04","287","d6378ac6-1194-4a9c-b29b-43e185acd03d","lc","LC控制通信丢失","4/12/2025 07:24:15","4/12/2025 07:26:29"
"2025-12-04","287","9e076081-0d2a-4c15-af89-c1b802061490","lc","LC控制通信丢失","4/12/2025 07:26:25","4/12/2025 07:26:30"
"2025-12-04","287","ca0d3fa0-a81c-4a47-9daf-69fc73153952","lc","LC控制通信丢失","4/12/2025 07:26:27","4/12/2025 07:33:56"
"2025-12-04","287","60cc6841-0601-4144-91a6-da1e9b48e732","lc","LC控制通信丢失","4/12/2025 07:32:33","4/12/2025 07:32:37"
"2025-12-04","287","ee7a5d81-b4a5-4c9a-9610-58ea55c97852","lc","LC控制通信丢失","4/12/2025 07:32:59","4/12/2025 07:33:11"
"2025-12-04","287","42b8158c-8b07-4bee-8410-dffd14dfec62","lc","LC控制通信丢失","4/12/2025 07:33:06","4/12/2025 07:33:56"
"2025-12-04","287","17845307-2c7e-4020-b3eb-d90eef980647","lc","LC控制通信丢失","4/12/2025 07:33:06","4/12/2025 07:33:56"
"2025-12-04","287","8cd5ef0e-e95e-49ef-a464-a57eaa8570e0","lc","LC控制通信丢失","4/12/2025 07:33:41","4/12/2025 07:33:54"
"2025-12-04","287","d1b13ad6-ecd5-4098-bac8-06c1a823be5c","ems","高压电表数据 udp 广播接收超时异常","4/12/2025 07:33:57","4/12/2025 07:34:01"
"2025-12-04","287","0af38a22-bee3-4922-9d27-00a351176b7b","lc","LC控制通信丢失","4/12/2025 07:34:19","4/12/2025 07:34:27"
"2025-12-04","287","365a12d6-da70-4876-8b0c-0a64d6f298dc","lc","LC控制通信丢失","4/12/2025 07:34:19","4/12/2025 07:34:28"
"2025-12-04","287","6fe29068-7f78-47c2-9e9d-8e4c8471089d","lc","LC控制通信丢失","4/12/2025 07:34:19","4/12/2025 07:34:29"
"2025-12-04","287","c4aa6a91-ff93-4535-9c5b-baa7644816c8","ems","高压电表数据 udp 广播接收超时异常","4/12/2025 07:59:10","4/12/2025 08:16:43"
"2025-12-05","283","13190f36-2c87-493f-b0fc-b80ac4de0dc3","pcs","交流母线欠压","5/12/2025 05:00:28","5/12/2025 05:00:36"
"2025-12-05","283","a44b0e89-8dbf-4fad-a93b-bd7e264d8998","pcs","辅助电源故障1","5/12/2025 05:00:28","5/12/2025 05:00:35"
"2025-12-05","283","598cb3b6-0570-4cbb-a7dd-4047a1609c36","pcs","辅助电源故障1","5/12/2025 05:00:26","5/12/2025 05:00:35"
"2025-12-05","283","a59e04b8-601a-45a7-a0c5-e2fbdaf5aafc","pcs","交流母线欠频","5/12/2025 05:00:26","5/12/2025 05:00:36"
"2025-12-05","283","3ed68444-2022-4371-a6c6-00303d21f430","pcs","交流母线欠压","5/12/2025 05:00:26","5/12/2025 05:00:35"
"2025-12-05","283","0f0e3ccb-e2b2-4b58-a438-3516b34908dd","pcs","交流母线欠频","5/12/2025 05:00:28","5/12/2025 05:00:36"
"2025-12-05","283","af3c5d69-deeb-4c8b-8a94-0395edb2e32f","pcs","DSP参数设置不匹配","5/12/2025 05:00:35","5/12/2025 05:01:12"
"2025-12-05","283","3b31a90e-ef73-44e9-aa11-66e5f84a5236","pcs","DSP参数设置不匹配","5/12/2025 05:00:37","5/12/2025 05:01:11"
"2025-12-05","283","b3510fa4-c0b5-49eb-be8c-f5748584aa93","pcs","交流母线欠压","5/12/2025 05:00:49","5/12/2025 05:02:07"
"2025-12-05","283","5c9c57da-c1bc-4d80-87a1-25eca2ebc17d","pcs","交流母线欠压","5/12/2025 05:00:51","5/12/2025 05:02:07"
"2025-12-05","283","90a1e662-e594-47fd-96a0-709c71330bd3","pcs","交流母线欠频","5/12/2025 05:00:59","5/12/2025 05:02:10"
"2025-12-05","283","7c993ba0-e6f8-4027-81be-1747b219e510","pcs","交流母线欠频","5/12/2025 05:00:57","5/12/2025 05:02:17"
"2025-12-05","283","e6b3b409-df3f-46ed-b51a-7070562c8624","pcs","交流母线欠压","5/12/2025 05:02:07","5/12/2025 05:02:16"
"2025-12-05","283","d062b3b6-4d21-4bc3-a430-ca182e1cb0d9","pcs","辅助电源故障1","5/12/2025 05:02:07","5/12/2025 05:02:16"
"2025-12-05","283","01d55167-fe9c-4381-a1cf-3713c1803e8b","pcs","DSP参数设置不匹配","5/12/2025 05:02:15","5/12/2025 05:02:52"
"2025-12-05","283","cc43898c-032a-4788-8abd-6ce287209ab1","pcs","交流母线欠压","5/12/2025 05:02:29","5/12/2025 05:06:35"
"2025-12-05","283","d2787297-33c2-491f-bb3b-ee44313a796f","pcs","交流母线欠频","5/12/2025 05:02:37","5/12/2025 05:06:35"
"2025-12-05","283","ae867487-a6e2-4aa5-829a-c2ae6ad21b0a","pcs","交流母线欠压","5/12/2025 05:04:44","5/12/2025 05:04:53"
"2025-12-05","283","e950e885-8154-48fe-8138-f2809236cd4f","pcs","交流母线欠频","5/12/2025 05:04:45","5/12/2025 05:04:53"
"2025-12-05","283","9257c75f-5d87-4e26-b5f0-ce1b5858580b","pcs","辅助电源故障1","5/12/2025 05:04:45","5/12/2025 05:04:53"
"2025-12-05","283","801126e5-b757-4ab0-b8e1-18412cb8e2f8","pcs","DSP参数设置不匹配","5/12/2025 05:04:54","5/12/2025 05:05:27"
"2025-12-05","283","d86d5eec-6df1-4a65-bcbf-03c1caafa97c","pcs","交流母线欠频","5/12/2025 05:05:02","5/12/2025 05:05:11"
"2025-12-05","283","3af09772-edd4-4bb9-8b5d-9128c4123bd5","pcs","交流母线欠压","5/12/2025 05:05:02","5/12/2025 05:05:11"
"2025-12-05","283","8f58a823-f8ab-4e36-b6a5-ab7cb3c96f41","pcs","辅助电源故障1","5/12/2025 05:05:01","5/12/2025 05:05:12"
"2025-12-05","283","fdcd3efe-f1f3-453d-92e6-9ccf27d7eb9e","pcs","交流母线欠压","5/12/2025 05:05:07","5/12/2025 05:06:20"
"2025-12-05","283","617bc371-bddb-4571-995d-0ae1bcfc02c2","pcs","DSP参数设置不匹配","5/12/2025 05:05:10","5/12/2025 05:05:46"
"2025-12-05","283","c57a0624-77aa-496b-860b-95fc426be790","pcs","交流母线欠频","5/12/2025 05:05:15","5/12/2025 05:06:20"
"2025-12-05","283","c5198e90-3929-4d31-8401-7404f1ada3ca","pcs","交流母线欠压","5/12/2025 05:05:24","5/12/2025 05:07:20"
"2025-12-05","283","5bdc3398-1ffc-4806-a69b-b0c3eafb280a","pcs","交流母线欠频","5/12/2025 05:05:32","5/12/2025 05:07:20"
"2025-12-05","283","359aa082-da70-4ba3-a5eb-01bfa8487ce5","pcs","直流输入欠压","5/12/2025 05:06:09","5/12/2025 05:06:20"
"2025-12-05","283","90bb52a9-a1f8-4f7a-af9e-8b3709abb3e8","lc","QF2（电池簇）反馈","5/12/2025 05:06:10","5/12/2025 05:06:20"
"2025-12-05","283","0085e78c-f80f-409e-a20c-016989f04b37","lc","QF1（电网）反馈","5/12/2025 05:06:10","5/12/2025 05:06:20"
"2025-12-05","283","12c47822-e3bf-45bc-8f1e-9218cc3cb816","lc","LC控制通信丢失","5/12/2025 05:06:19","5/12/2025 07:49:33"
"2025-12-05","283","8056f272-e433-4ae8-89ba-2bfad07508bc","pcs","紧急停机","5/12/2025 05:06:23","5/12/2025 05:06:40"
"2025-12-05","283","9b6be902-e5f8-42e2-aeab-0d19052991ed","lc","LC控制通信丢失","5/12/2025 05:06:33","5/12/2025 07:49:34"
"2025-12-05","283","39c9d01c-d5bb-4adc-8425-b40e8360b29c","pcs","紧急停机","5/12/2025 05:07:02","5/12/2025 05:07:20"
"2025-12-05","283","a206c969-3696-4223-bd63-14424e80ca37","lc","LC控制通信丢失","5/12/2025 05:07:12","5/12/2025 07:49:20"
"2025-12-05","283","2eef1fe4-773f-43a3-98f6-b08509e0a0db","lc","LC控制通信丢失","5/12/2025 05:07:12","5/12/2025 07:49:21"
"2025-12-05","283","3be6137f-636e-4ec3-bdb5-f5c963552038","lc","LC控制通信丢失","5/12/2025 05:07:12","5/12/2025 07:49:22"
"2025-12-05","283","4bb0619a-d4cd-48b4-a71d-53f17c5f6e5e","lc","LC控制通信丢失","5/12/2025 07:49:52","5/12/2025 07:51:18"
"2025-12-05","283","5f5f9489-93c8-4e6e-bd0b-ad7851acf5b7","lc","LC控制通信丢失","5/12/2025 07:49:53","5/12/2025 07:51:31"
"2025-12-05","283","affe1ec4-b13d-4e7f-93c4-cfd3251032d9","lc","LC控制通信丢失","5/12/2025 07:49:54","5/12/2025 07:50:59"
"2025-12-05","283","e974b114-21c0-4530-9ae9-73abe83f0cf8","ems","4G模组挂载丢失","5/12/2025 07:50:03","5/12/2025 07:50:32"
"2025-12-05","283","76061251-b9d0-43b8-b40c-c83f7a5a7d51","pcs","PCS通讯丢失","5/12/2025 07:51:00","5/12/2025 07:51:13"
"2025-12-05","283","86c42604-b702-4bf4-b9db-acc878c56858","pcs","DSP参数设置不匹配","5/12/2025 07:50:34","5/12/2025 07:51:01"
"2025-12-05","283","24333326-d73b-4d1b-9873-9307b817a632","pcs","DSP参数设置不匹配","5/12/2025 07:51:11","5/12/2025 07:51:42"
"2025-12-05","283","53840c1e-5e17-4fce-a4ad-fb30113f9f84","pcs","PCS通讯丢失","5/12/2025 07:51:21","5/12/2025 07:51:27"
"2025-12-05","283","c26dc651-af5e-40f3-9edc-7477ea7890f5","pcs","DSP参数设置不匹配","5/12/2025 07:51:25","5/12/2025 07:51:56"
